,screen_name,location,description,listedcount,friends_count,followers_count,favorites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,name,bot
549,0,0,0,1.1284298221433395e-05,0.0,7.786418418205918e-07,0.0,1,0.0009345272864046387,1,0,1,Game Design 101,1
550,0,1,0,0.0,0.0011717982678779463,1.6403388134353799e-06,0.0,1,1.457011671974803e-07,1,1,1,follow user in bio,1
551,0,1,0,1.289634082449531e-05,4.862233476671977e-07,7.267323856992189e-08,0.0,1,0.0008532260351084447,0,0,1,Religious Rumors,1
552,0,0,0,0.0,0.00018816843554720548,1.0381891224274556e-08,4.621712806766188e-05,1,6.410851356689133e-06,1,0,1,Trenton Johnson,1
553,0,1,1,3.062880945817636e-05,4.862233476671977e-07,1.0485710136517302e-06,0.0,1,0.00018664319517997226,1,0,1,lists of lists,1
554,0,1,0,0.0,0.00013176652721781054,1.380791532828516e-06,5.462024226178222e-05,1,2.6226210095546456e-06,0,0,1,Str8tup_hollow,1
555,1,0,1,3.868902247348593e-05,0.0,2.9069295427968758e-06,0.0,1,0.00010446773688059338,1,0,1,Roses Are Red,1
556,0,0,0,3.385289466430019e-05,4.862233476671977e-07,3.104185476058092e-06,0.0,1,0.0005616779995462866,0,0,1,InternetDir95,1
557,0,1,0,0.00013863566386332457,3.4035634336703835e-06,3.880750939633829e-05,3.361245677648136e-05,1,0.008700253796863141,1,0,1,everypunk,1
558,0,1,0,8.060213015309568e-06,0.0,4.1527564897098226e-08,0.0,1,1.8504048234079997e-05,1,0,0,sleeps until xmas,1
559,0,1,0,0.0,1.99351572543551e-05,1.0381891224274556e-08,0.00021567993098242207,1,1.457011671974803e-07,1,1,1,Angelika Thiele,1
560,0,0,1,1.1284298221433395e-05,1.9448933906687907e-06,1.8687404203694202e-06,2.8010380647067803e-06,1,0.0007671166452947338,0,0,1,Mythology Butt,1
561,0,1,1,4.513719288573358e-05,0.0,2.9069295427968758e-06,0.0,1,0.0009343815852374412,1,0,1,worst vs worst,1
562,0,0,1,1.1284298221433395e-05,4.862233476671977e-07,3.73748084073884e-07,0.0,1,0.0005316635591036056,0,0,1,Wizarding Names,1
563,0,0,1,6.770578932860038e-05,0.0,6.5613552537415195e-06,0.0,1,0.0004111686938312894,1,0,1,Old School Flyers,1
564,0,1,0,0.0,1.4586700430015929e-05,1.0381891224274556e-08,0.00013725086517063224,1,1.5444323722932914e-05,1,0,1,Startt Callaghan,1
565,0,0,1,7.254191713778612e-05,2.431116738335988e-06,3.85168164420586e-06,1.4005190323533902e-06,1,0.010228513339597511,0,0,1,TXT ADVENTURE [BETA],1
566,0,1,0,0.0,0.0002742299680842995,1.7649215081266745e-07,0.0,1,5.828046687899212e-07,1,0,1,Linda Farrell,1
567,0,1,0,0.0,0.0001395461007804857,2.0763782448549111e-07,2.8010380647067803e-06,1,1.457011671974803e-07,1,0,0,Raffaelo,1
568,0,1,0,5.158536329798124e-05,7.2933502150079645e-06,4.277339184401117e-06,0.0,1,0.00683717297190896,0,0,1,droW yrevE,1
569,0,0,0,6.770578932860038e-05,0.0,5.533548022538338e-06,0.0,1,0.0010410348396259967,1,1,1,CompBiolPapers,1
570,0,0,0,8.382621535921952e-05,2.431116738335988e-06,2.723170068127216e-05,0.0005728122842325366,1,0.0005758110127644421,0,0,1,Netflix SoundFX,1
571,1,0,1,4.513719288573358e-05,4.862233476671977e-07,2.0971420273034605e-06,0.0,1,0.00024448655855737193,1,0,1,NYPL Photo Bot,1
572,0,0,1,1.1284298221433395e-05,1.1669360344012743e-05,1.0174253399789066e-06,2.8010380647067803e-06,1,0.0004860590937707943,1,0,1,animal crossing ebks,1
573,0,1,1,8.705030056534334e-05,0.0,7.205032509646542e-06,0.0,1,0.0032590437078732393,1,0,1,microRNApapers,1
574,0,0,0,2.9016766855114448e-05,9.724466953343954e-07,1.7441577256781255e-06,0.0,1,0.0018075686802519406,1,0,1,Serial Entrepreneur,1
575,0,1,0,4.997332069491933e-05,0.0,1.5261380099683596e-06,0.0,1,1.3987312050958109e-05,0,0,1,sea change,1
576,0,1,0,8.060213015309568e-06,4.862233476671977e-07,4.243078943361011e-05,1.4005190323533902e-06,1,0.0005170934423838576,1,0,1,dnstats_agora,1
577,0,0,0,1.9344511236742965e-05,1.9448933906687907e-06,7.786418418205918e-07,1.680622838824068e-05,1,0.0002578910659395401,0,0,0,haiku the gibson,1
578,0,0,0,1.6120426030619137e-06,0.0003252834195893552,8.305512979419645e-08,0.00018626903130300088,1,2.5789106593954014e-05,1,0,1,pearwin96,1
579,0,1,0,5.158536329798124e-05,4.862233476671977e-07,2.4605082201530696e-06,0.0,1,0.004018292490139309,1,0,1,Hapax Hegemon,1
580,0,1,0,0.0,2.9173400860031858e-05,0.0,0.0,1,0.0,1,1,0,Anna Lozano,1
581,0,0,0,0.0,4.424632463771498e-05,8.305512979419645e-08,0.0,1,2.6226210095546456e-06,1,1,1,"""westlife1219""",1
582,0,1,0,6.448170412247655e-06,0.0006607775294797215,7.288087639440739e-06,0.0,1,0.013755501493946918,0,0,1,Harold R Green,1
583,1,1,1,3.062880945817636e-05,1.9448933906687907e-06,1.3392639679314176e-06,0.0,1,0.00017017896328665698,1,0,1,Shawn's archaeobot,1
584,0,1,0,0.0,0.0010818469485595148,3.0315122374881704e-06,0.0,1,0.0,1,0,1,acc in bio,1
585,0,0,0,0.0,0.0002241489632745781,0.0,8.963321807061697e-05,1,1.3550208549365667e-05,1,0,1,mekhislo,1
586,0,0,0,0.0,0.00021636938971190294,4.1527564897098226e-08,8.403114194120342e-05,1,1.1656093375798425e-05,1,0,1,faapaednt24,1
587,0,0,0,0.0,0.000125445623698137,1.0381891224274556e-08,1.960726645294746e-05,1,2.039816340764724e-06,1,0,1,WUedsefnd25,1
588,1,0,1,2.7404724252052534e-05,0.0,1.027807231203181e-06,0.0,1,0.0002425924433838047,0,0,1,sext words,1
589,0,1,1,3.868902247348593e-05,9.724466953343954e-07,6.852048208021206e-07,0.0,1,6.294290422931148e-05,1,0,1,Corpora Brackets,1
590,0,0,0,6.448170412247655e-06,0.0,7.807182200654466e-06,0.00012044463678239156,1,0.003078957065217154,1,0,1,"""PokÅ½mon Alert MalmÅ¡""",1
591,1,1,1,3.2240852061238274e-06,1.4586700430015928e-06,1.5572836836411833e-07,0.0010097742223267943,1,0.00012442879678664818,0,0,1,Definitely A Robot,1
592,0,0,1,0.00015798017510006753,4.570499468071658e-05,1.9746357108570207e-05,7.0025951617669504e-06,1,0.003076334444207599,0,0,1,Cloudy Conway,1
593,0,0,0,0.00018054877154293433,1.4586700430015928e-06,5.963358319223305e-05,2.8010380647067803e-06,1,0.01543572735406826,1,0,1,â?¢_Â£â?¢__â?¢_Â¢â?¢_Â´â?¢__â?¢_Â´â?¢_Â¦â?¢_Â´â?¢__â?¢__â?¢_Ã¡â?¢_Ã¸â?¢__â?¢__â?¢_Ã?,1
594,0,1,0,0.0,7.876818232208602e-05,1.0381891224274556e-08,0.0,1,0.0,1,1,1,Leesa Shea,1
595,0,1,0,9.672255618371483e-06,0.0,8.305512979419645e-08,0.0,1,5.973747855096693e-06,1,0,1,nostrich_ebooks,1
596,0,1,0,0.0,0.00010794158318211787,5.398583436622769e-07,1.4005190323533901e-05,1,1.457011671974803e-07,1,0,1,Rene Peralta,1
597,0,0,1,5.480944850410507e-05,0.0007954613967835353,4.3707762054195885e-06,0.0,1,0.0006849411869953549,1,0,1,The Thief,1
598,1,0,0,5.964557631329081e-05,7.196105545474524e-05,4.2877210756253915e-06,0.0,1,3.2054256783445667e-06,0,0,1,Botanicalls,1
599,1,0,1,1.773246863368105e-05,1.4586700430015928e-06,1.5354817120702067e-05,2.6609861614714413e-05,1,0.004726545863886261,1,0,1,_Â?_,1
600,0,0,1,6.125761891635272e-05,9.724466953343954e-07,2.616236588517188e-06,9.803633226473731e-05,1,0.002305429568565731,0,0,1,What Year Is It,1
601,0,0,0,1.773246863368105e-05,0.00010016200961944271,1.6922482695567526e-06,1.680622838824068e-05,1,7.314198593313511e-05,1,0,1,James A. Letts,1
602,0,1,0,0.0,1.4586700430015929e-05,3.1145673672823666e-08,0.0,1,1.457011671974803e-07,1,0,0,Akash Lahu Kale,1
603,1,1,1,3.385289466430019e-05,0.0,6.748229295778461e-07,0.0,1,0.0014670650525114293,1,0,1,Music Review Bot,1
604,1,1,1,0.0002724351999174634,0.001461587383087596,7.024387602344165e-05,0.00011624307968533138,1,0.011635695212390777,0,0,1,Lotte McNally,1
605,0,1,0,2.9016766855114448e-05,0.0008606153253709398,1.6995155934137448e-05,2.8010380647067803e-06,1,0.009736334796804424,0,0,1,Opportunity Tweets,1
606,1,1,1,6.286966151941463e-05,0.0,1.2042993820158486e-06,0.0,1,0.0012269495289699817,1,0,1,Because Bot,1
607,0,0,0,1.6120426030619137e-06,0.0003461910235390447,2.4916538938258933e-07,2.8010380647067803e-06,1,3.2054256783445667e-06,1,1,0,Christiano Maia,1
608,0,0,0,2.4180639045928705e-05,0.000167260831597516,2.481272002601619e-06,0.0,1,0.0013618688097948484,0,0,1,The Dream Stream,1
609,0,1,0,0.00019022102716130583,4.862233476671977e-07,8.38130078535685e-05,0.0,1,0.004368703797249249,0,0,1,Prime Numbers,1
610,0,0,0,0.0,4.716366472371817e-05,3.0107484550396214e-07,0.0,1,4.371035015924409e-07,1,0,0,Shakir Chodhri vip,1
611,0,1,0,0.0,9.724466953343953e-06,0.0,0.0,1,0.0,1,1,0,Alona Storum,1
612,0,0,0,1.6120426030619137e-06,0.0005523497229499365,3.8620635354301346e-06,1.4005190323533902e-06,1,6.702253691084094e-06,0,0,0,Yanna,1
613,0,1,0,8.060213015309568e-06,0.0,6.229134734564733e-08,0.0,1,0.0004008239109602683,1,0,1,TwoJournalists,1
614,1,1,1,1.773246863368105e-05,1.99351572543551e-05,0.00017387591422415025,0.02876946196260334,1,0.00012195187694429101,0,0,1,DrAngryBot,1
615,1,0,0,4.513719288573358e-05,0.0,2.1179058097520093e-06,2.8010380647067803e-06,1,0.003424268831475182,0,0,1,how X is that Y,1
616,0,0,0,0.000730255299187047,6.320903519673569e-06,0.00013343844790560087,0.0,1,0.000710147488920519,1,0,1,NZ Earthquake Bot,1
617,0,0,1,8.060213015309568e-06,1.4586700430015928e-06,1.661102595883929e-07,1.4005190323533902e-06,1,1.7338438896500156e-05,0,0,1,OwenPallettSwap _Ã´_Ã?,1
618,0,0,0,0.022122060641818642,0.00666077363969294,0.00615526757850402,0.005204328724225197,0,0.0074536346103215,0,0,1,Mental Floss,1
619,0,0,0,1.9344511236742965e-05,0.0,3.73748084073884e-07,1.4005190323533902e-06,1,5.740625987580724e-05,0,0,1,Law & Order: EXO,1
620,0,0,0,2.7404724252052534e-05,0.0,4.069701359915626e-06,0.0,1,0.0001930540465366614,1,0,1,ChIP_seq,1
621,1,0,0,0.00015475608989394372,0.00018719598885187107,5.685123634412747e-05,5.602076129413561e-06,1,0.0008517690234364698,1,0,1,Lego Space Bot,1
622,0,0,0,1.6120426030619137e-06,0.0010244725935347854,2.2840160693404023e-07,0.0004159541526089569,1,5.638635170542488e-05,0,0,1,Jude Gonzalez,1
623,0,0,0,0.0,0.00011183136996345545,3.1145673672823666e-08,3.2211937744127975e-05,1,3.6425291799370077e-06,1,0,1,Philip Bailey,1
624,0,0,0,0.0,0.00017115061837885356,2.0763782448549113e-08,3.2211937744127975e-05,1,6.410851356689133e-06,1,0,1,dwightmitchellz,1
625,0,1,0,3.062880945817636e-05,0.0,5.294764524380023e-07,0.0,1,0.0019847412995640766,1,0,1,Mounting Tension,1
626,0,1,0,1.9344511236742965e-05,1.4586700430015928e-06,6.332953646807479e-07,0.0,1,0.0008742070031848818,0,0,1,TrendAgainstHumanity,1
627,0,0,1,0.00022084983661948217,2.9173400860031856e-06,3.705296977943589e-05,0.00018766955033535428,1,0.0003582791701386041,0,0,0,Restroom Genderator,1
628,0,0,0,0.0,0.00012739051708880579,2.0763782448549113e-08,1.8206747420594073e-05,1,2.7683221767521257e-06,1,0,1,Janyce Smith,1
629,0,0,0,0.0,9.773089288110673e-05,1.1420080346702012e-07,3.6413494841188145e-05,1,7.285058359874015e-07,1,0,0,Weimin Chen,1
630,0,0,0,3.868902247348593e-05,0.001281684744450733,1.2728198640960606e-05,3.501297580883475e-05,1,9.674557501912691e-05,0,0,0,"""GravityEntertainment""",1
631,0,0,0,0.0,0.00022123162318857492,1.0381891224274556e-08,0.0001008373703294441,1,1.7629841230895117e-05,1,0,1,HEoxt25,1
632,1,1,0,1.6120426030619137e-05,4.862233476671977e-07,5.917677997836497e-07,0.0,1,0.01158688532137962,1,0,1,Jimmy Bot,1
633,1,0,0,5.642149110716698e-05,4.862233476671977e-07,1.2572470272596487e-05,0.0,1,2.331218675159685e-05,1,0,1,Nailbiter Bot,1
634,0,0,0,0.0,0.0001643434915115128,0.0,4.4816609035308486e-05,1,5.099540851911811e-06,1,0,1,edrad90,1
635,0,1,0,0.0,4.764988807138537e-05,0.0,0.0,1,2.914023343949606e-07,1,1,1,Greg Neese,1
636,0,1,1,4.191310767960976e-05,4.862233476671977e-07,1.3600277503799669e-06,0.0,1,0.00023632729319431306,1,0,1,Tiny Crossword,1
637,0,0,1,8.543825796228142e-05,0.0,2.5643271323958154e-06,2.8010380647067803e-06,1,0.0025950834889543217,0,0,1,Businessman.exe,1
638,0,1,1,3.2240852061238274e-06,6.320903519673569e-06,8.824607540633373e-07,0.0022926496559624995,1,1.6755634227710234e-05,0,0,1,Supervocalic,1
639,0,1,0,4.997332069491933e-05,1.4100477082348732e-05,2.948457107693974e-06,1.4005190323533902e-06,1,0.0007088361784157417,1,0,1,Bioinformatics Feeds,1
640,0,1,0,0.0001047827691990244,0.001887032812296394,5.459836594845989e-05,0.00011624307968533138,1,7.940713612262677e-05,0,0,1,Avenger Engineering,1
641,0,1,1,4.030106507654784e-05,7.779573562675163e-06,1.8272128554723219e-06,5.602076129413561e-06,1,0.0007343338826753007,1,0,1,Flipped Concept,1
642,0,1,1,2.095655383980488e-05,4.862233476671977e-07,6.852048208021206e-07,0.0,1,0.0004355007887532686,1,0,1,Rules of Cards,1
643,1,1,0,1.4508383427557224e-05,0.0,3.73748084073884e-07,0.0,1,6.0611685554151804e-05,1,0,1,Transcrp'n noise bot,1
644,0,0,1,0.0001047827691990244,2.09076039496895e-05,6.571737144965794e-06,0.00010643944645885765,1,0.00023705579903030046,1,0,1,Future Junk,1
645,0,1,0,0.0,7.925440566975321e-05,7.267323856992189e-08,0.0,1,1.457011671974803e-07,1,0,1,Justice Umoren,1
646,0,1,0,0.0,0.0006529979559170464,5.710040173351006e-07,0.0,1,0.0,1,1,1,read bio,1
647,0,0,0,0.0,0.0002455427905719348,5.190945612137278e-08,0.0001260467129118051,1,1.6609933060512754e-05,1,0,1,johnettaj26,1
648,0,1,0,0.0003594855004828068,0.00046239840363150494,5.94882367150932e-05,0.00508948616357222,1,0.0023610874144351685,0,0,1,Microbiome Live News,1
649,1,0,0,0.0003256326058185066,3.4035634336703835e-06,5.14526529075047e-05,0.000140051903235339,1,0.0003174828433233096,1,0,1,trains botting,1
650,0,0,0,0.0,0.00017017817168351918,2.0763782448549113e-08,2.8010380647067802e-05,1,3.059724511147086e-06,1,0,1,mdmorrisx84,1
651,1,0,1,5.480944850410507e-05,9.724466953343954e-07,5.533548022538338e-06,2.8010380647067803e-06,1,0.0001538604325605392,1,0,1,Golden Ratio Bot,1
652,0,0,0,0.0,0.00035251192705871827,8.305512979419645e-08,0.00024088927356478312,1,2.7828922934718737e-05,0,0,1,ionxhsuper,1
653,0,1,0,2.256859644286679e-05,3.889786781337581e-06,1.0174253399789066e-06,2.8010380647067803e-06,1,0.000491741439291496,1,1,1,Small RNA papers,1
654,0,1,0,2.579268164899062e-05,0.0,3.0107484550396214e-07,0.0,1,0.0004136456136736466,0,0,1,â?°Â?Ã£ winter.py â?°Â?Ã£,1
655,0,1,0,0.0,6.807126867340767e-06,2.0763782448549113e-08,1.4005190323533902e-06,1,1.457011671974803e-07,1,1,1,Han Chen,1
656,0,1,1,0.0001531440472908818,4.619121802838377e-05,4.78605185439057e-06,0.0,1,0.016807503843232537,1,0,1,BMPBug,1
657,0,0,1,8.543825796228142e-05,0.0,6.2395166257890084e-06,0.0,1,0.003516497670311187,0,0,1,NeuroGenetics papers,1
658,0,0,0,9.027438577146716e-05,0.000565963976684618,9.468284796538394e-06,0.005533450696828245,1,0.0033665711692649797,0,0,1,Statement Artist,1
659,0,1,0,4.191310767960976e-05,0.0,2.450126328928795e-06,0.0,1,0.0014160696439923111,0,0,1,Pooled Sequencing,1
660,0,1,0,0.0,0.0022886532974694994,8.824607540633373e-07,2.8010380647067803e-06,1,5.828046687899212e-07,1,0,1,Felisiti Uebb,1
661,1,0,0,0.001981200359163092,6.515392858740448e-05,0.0001504439857309626,0.004093717131568959,1,0.363893036110723,0,0,1,Robot J. McCarthy,1
662,1,1,1,4.352515028267167e-05,0.0,2.91731143402115e-06,0.0,1,0.00012807132596658519,0,0,1,Animal Video Bot,1
663,1,1,1,1.773246863368105e-05,5.348456824339174e-06,6.229134734564733e-07,2.8010380647067803e-06,1,0.0007113130982580988,1,0,1,I Classify,1
664,1,0,1,6.448170412247655e-06,4.862233476671977e-07,1.0381891224274556e-07,0.0,1,0.000114666818584417,0,0,1,Font Critic,1
665,0,0,0,2.095655383980488e-05,2.9173400860031856e-06,1.8064490730237728e-06,0.0,1,0.00024754628306851906,1,0,1,QIMRBerghofer papers,1
666,0,0,0,1.6120426030619137e-06,0.000875688249148623,6.852048208021206e-07,0.0,1,4.371035015924409e-06,1,0,0,Swimwear,1
667,0,1,1,3.385289466430019e-05,0.0,1.5365199011926343e-06,0.0,1,0.0017605072032471545,1,0,1,TC_papers,1
668,0,1,0,0.02110969788709576,0.04978732590773037,0.02126179138868634,0.0012044463678239155,1,0.0098938377585449,0,0,1,Inspirational Quotes,1
669,0,0,0,0.0,0.00046045351024083617,3.384496539113505e-06,0.0,1,1.8941151735672439e-06,1,0,0,Health & Welbeing,1
670,0,0,0,0.0,0.00017163684172652075,2.0763782448549113e-08,2.5209342582361024e-05,1,4.371035015924409e-06,1,0,1,joaxt1985,1
671,0,0,0,0.0,6.515392858740448e-05,1.5572836836411833e-07,0.0,1,4.371035015924409e-07,0,0,1,Remarque Institute,1
672,0,0,0,3.2240852061238274e-06,0.0024296580682929866,4.619941594802178e-06,0.00015265657452651952,1,1.2093196877390864e-05,0,0,0,Hanu Academy,1
673,1,0,1,2.579268164899062e-05,4.862233476671977e-07,3.830917861757311e-06,0.0,1,0.04637362179444683,0,0,1,Swear_Bot,1
674,0,1,0,0.00025631477388684426,1.4586700430015929e-05,8.712483115411208e-05,0.001906106403032964,1,0.0008348676880415621,0,0,1,pics from website,1
675,0,1,1,0.00025631477388684426,1.4586700430015928e-06,0.00021514393184064162,4.621712806766188e-05,1,9.659987385192944e-05,0,0,1,RoboRosewater,1
676,0,1,0,0.0,1.4586700430015929e-05,0.0,0.0,1,0.0,1,1,0,Macy Jordan,1
677,0,0,1,3.062880945817636e-05,0.0014824949870372855,2.9069295427968756e-05,0.029328269056512344,1,0.0026204354920466833,0,0,1,140 Slam Dunk,1
678,1,1,0,3.385289466430019e-05,0.0,9.748595859593809e-06,1.4005190323533902e-06,1,9.120893066562266e-05,1,0,1,Color-A-Day,1
679,1,1,1,0.003523925130293343,3.889786781337581e-06,5.082973943404823e-05,0.08072311598678471,1,0.008398215277262765,0,0,1,Indie Dev Bot,1
680,0,0,0,1.6120426030619137e-06,0.0001609399280778424,1.0381891224274556e-08,2.1007785485300854e-05,1,4.225333848726929e-06,1,0,1,donniensdroopyi,1
681,0,0,1,3.868902247348593e-05,0.0,5.190945612137278e-06,0.0,1,0.0008332649752023899,1,0,1,aDNA_papers,1
682,1,1,1,1.289634082449531e-05,2.09076039496895e-05,1.4430828801741633e-06,0.0,1,0.0009244739058680125,0,0,1,Cointraq Price Bot,1
683,1,1,0,3.2240852061238274e-06,0.0,5.190945612137278e-08,0.0,1,6.177729489173165e-05,0,0,1,p _Ã?Â?_ s i  â?°Ã·Â¼  b _Ã?Ã?_ t,1
684,0,0,0,0.0,0.0002421392271382644,1.0381891224274556e-08,0.00014425346033239918,1,1.4861519054142992e-05,1,0,1,Larissa_W28,1
685,0,0,1,1.289634082449531e-05,0.0,3.1145673672823666e-07,0.0,1,0.0016860539068092421,0,0,1,Lifehack Lifehacks,1
686,1,1,1,3.707697987042401e-05,2.431116738335988e-06,2.149051483424833e-06,0.00015125605549416615,1,0.00010607044971976566,1,0,1,InstrumentBot,1
687,0,0,1,2.095655383980488e-05,0.0,4.6718510509235504e-07,0.0,1,1.1801794542995905e-05,0,0,1,what is different,1
688,0,1,0,3.224085206123827e-05,9.092376601376595e-05,1.9725593326121658e-06,1.4005190323533902e-06,1,0.0016142232313808842,0,0,1,acrotowne,1
689,0,0,0,0.0,5.494323828639333e-05,3.9451186652243314e-07,1.4005190323533902e-06,1,1.457011671974803e-07,1,0,1,RAVI RAJU,1
690,1,0,0,0.00013218749345107693,0.0,2.0452325711820875e-06,0.0,1,0.09977878191784406,1,0,1,AddAWordBot,1
691,0,0,0,1.6120426030619137e-06,0.00032042118611268325,3.1145673672823666e-08,0.00019047058840006105,1,2.462349725637417e-05,1,0,1,vike29,1
692,1,0,0,6.770578932860038e-05,4.862233476671977e-07,6.208370952116184e-06,0.0,1,0.0014109701031403993,1,0,1,Graphic Scores,1
693,0,0,0,0.0027985059589154824,0.0403536205162914,0.0009156308965248944,0.001249262976859224,0,0.00028164035619272944,1,0,1,John Hall,1
694,0,1,0,4.997332069491933e-05,0.0,1.3704096416042413e-06,0.0,1,0.0021149981430386242,1,0,1,OMG Wikipedia!,1
695,0,1,0,0.0,1.215558369167994e-05,2.0763782448549113e-08,6.162283742354917e-05,1,1.2821702713378267e-05,1,0,1,Flaherty Miraglilo,1
696,0,1,0,0.0,0.002076659917886601,1.941413658939342e-06,7.14264706500229e-05,1,2.404069258758425e-05,1,0,1,sherri lucio,1
697,1,1,0,9.672255618371483e-06,2.431116738335988e-06,8.305512979419645e-08,0.0,1,3.933931514331968e-06,1,0,1,A Bot Called Quest,1
698,0,1,0,0.00024341843306234897,4.862233476671977e-07,9.125682386137335e-06,0.0033976591724893244,1,0.1774063239843208,1,0,1,Metaphor-a-Minute!,1
699,0,1,1,1.1284298221433395e-05,0.0,1.2458269469129466e-07,2.8010380647067803e-06,1,0.0012584209810846375,1,0,1,Not James Joyce,1
700,0,1,0,0.0,1.215558369167994e-05,9.3437021018471e-08,0.000560207612941356,1,5.609494937102992e-05,1,0,1,Wanda Martin,1
701,0,1,0,0.0,1.7504040516019115e-05,6.229134734564733e-08,0.00010783996549121104,1,2.2000876246819525e-05,1,0,1,Christian Mccune,1
702,0,1,0,0.0,1.5559147125350326e-05,0.0,8.263062290885002e-05,1,1.1947495710193386e-05,1,0,1,Maegan Tanya,1
703,0,0,0,0.0,0.0001638572681638456,1.0381891224274556e-08,5.3219723229428826e-05,1,4.371035015924409e-06,1,0,1,zionb22,1
704,0,0,1,4.997332069491933e-05,4.862233476671977e-07,2.1905790483219314e-06,0.0,1,0.006821145843517238,1,0,1,Å?Ã?Â¬Å½Ã?Â¬,1
705,0,0,1,5.158536329798124e-05,0.0,1.1731537083430249e-06,0.0,1,0.0036600133200007053,0,0,1,Pedantic Magick,1
706,0,0,0,0.0,0.00011426248670179144,0.0,1.960726645294746e-05,1,2.039816340764724e-06,1,0,1,janicerogersz,1
707,0,1,0,5.8033533710228896e-05,4.862233476671977e-07,1.8791223115936947e-05,3.361245677648136e-05,1,0.00510303767992455,1,0,1,emojidoll,1
708,0,1,0,2.9016766855114448e-05,0.0,6.021496910079243e-07,0.0,1,0.001142151449661048,1,0,1,blah future,1
709,0,1,1,2.579268164899062e-05,1.3614253734681534e-05,8.928426452876118e-07,0.00017786591710888054,1,3.074294627866834e-05,0,0,1,i remember stuff,1
710,0,1,0,6.448170412247655e-06,1.9448933906687907e-06,1.7649215081266745e-07,0.0,1,3.321986612102551e-05,1,1,1,Cyclic di-GMP Papers,1
711,0,1,0,0.0,0.00028833044516664817,1.4534647713984378e-07,1.4005190323533902e-06,1,5.828046687899212e-07,1,0,1,SAVED,1
712,0,0,0,1.6120426030619137e-06,0.00036077772396906065,1.2458269469129466e-07,0.00020727681678830173,1,2.5497704259559053e-05,0,0,1,Billy Wood,1
713,0,0,0,8.060213015309568e-06,0.0010298210503591246,3.6336619284960947e-07,0.000509788927776634,1,8.304966530256377e-05,0,0,1,Jacalyn Brooks,1
714,0,1,0,0.0,3.3549410989036633e-05,5.190945612137278e-08,2.8010380647067803e-06,1,0.0,1,1,0,Suresh,1
715,0,1,0,1.6120426030619137e-06,0.00021053470953989658,8.928426452876118e-07,0.0002436903116294899,1,3.7882303471344877e-06,1,0,1,free follow,1
716,0,1,1,2.579268164899062e-05,4.862233476671976e-06,3.0107484550396214e-07,0.0,1,0.0007572089659253051,1,0,1,Acrostician,1
717,1,0,1,0.004597545503932578,9.724466953343954e-07,1.3018891595240293e-05,4.20155709706017e-06,1,0.048948307119993505,1,0,1,Never Forget Bot,1
718,0,0,0,1.9344511236742965e-05,0.0,3.73748084073884e-07,0.0012310562294386299,1,6.80424450812233e-05,1,0,1,yes,1
719,1,1,1,2.7404724252052534e-05,2.9173400860031856e-06,2.616236588517188e-06,1.540570935588729e-05,1,3.438547545860535e-05,1,0,1,Burger Of The Day,1
720,0,1,0,0.0,2.5283614078694275e-05,2.0763782448549113e-08,0.00012184515581474495,1,1.8649749401277477e-05,1,0,1,Maryland Vernon,1
721,0,0,0,0.0,0.00014975679108149688,0.0,2.9410899679421194e-05,1,3.496828012739527e-06,1,0,1,coopaula_reedxx,1
722,0,1,1,2.4180639045928705e-05,4.862233476671977e-07,5.398583436622769e-07,0.0,1,0.0021979021071739904,0,0,1,Status Updates,1
723,0,1,0,0.0,1.4586700430015929e-05,0.0,0.0,1,0.0,1,1,0,???? ?????????,1
724,0,0,0,1.9344511236742965e-05,0.0,4.048937577467077e-07,0.0,1,0.0014175266556642858,1,0,1,real dinosaur genera,1
725,0,0,0,4.030106507654784e-05,0.0010487837609181453,1.4752667429694144e-05,0.00023248615937066275,1,2.462349725637417e-05,0,0,1,"""LetsGoVelo Cycling""",1
726,0,0,1,0.0002337461774439775,4.862233476671977e-07,1.765959697249102e-05,1.4005190323533902e-06,1,0.00045240212414817635,1,0,1,Hottest Startups,1
727,0,1,0,0.0,9.724466953343953e-06,0.0,0.0,1,0.0,1,1,0,Sabo,1
728,0,0,1,9.672255618371483e-06,0.0,1.7649215081266745e-07,0.0,1,0.0002708584698201159,1,0,1,Foodie Democrats,1
729,0,1,1,2.9016766855114448e-05,4.862233476671977e-07,8.513150803905136e-07,0.0,1,0.0003040783359411414,1,0,1,Spiraesthetic,1
730,0,0,0,0.0,0.00019351689237154465,1.0381891224274556e-08,4.341609000295509e-05,1,8.887771199046299e-06,1,0,1,DeanDeandre Wright,1
731,0,1,0,1.6120426030619137e-06,8.16855224080892e-05,1.0381891224274556e-07,2.5209342582361024e-05,1,5.828046687899212e-07,1,0,0,Rachel,1
732,0,0,0,0.0,0.0005800644537669667,7.163504944749443e-07,2.8010380647067803e-06,1,1.457011671974803e-06,0,0,1,Jennifer Williams,1
733,0,1,0,0.0,6.807126867340767e-05,4.1527564897098226e-08,0.0,1,1.457011671974803e-07,1,1,0,georgia washington,1
734,0,0,0,8.060213015309568e-06,0.0009140998936143315,2.180197157097657e-07,0.000427158304867784,1,6.614832990765606e-05,0,0,1,fantasticColinf,1
735,0,0,0,4.836127809185741e-05,0.0,3.0315122374881704e-06,0.0,1,0.0058522330816539936,1,0,1,"thanks, @everyword.",1
